Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume
1616126400000,2021-03-19 04:00:00,ZECUSD,145.03,154.15,145.03,152.22,1134.30690144
1616040000000,2021-03-18 04:00:00,ZECUSD,145.39,151.25,140.01,145.03,2613.94307462
1615953600000,2021-03-17 04:00:00,ZECUSD,137.01,148.0,134.82,145.39,5176.2014716
1615867200000,2021-03-16 04:00:00,ZECUSD,133.78,140.58,132.63,137.01,3487.9904894
1615780800000,2021-03-15 04:00:00,ZECUSD,146.05,146.71,130.0,133.78,3729.24447399
1615694400000,2021-03-14 04:00:00,ZECUSD,154.67,154.87,143.38,146.05,4122.6250193
1615608000000,2021-03-13 04:00:00,ZECUSD,141.56,160.0,139.44,154.67,5404.8146036
1615521600000,2021-03-12 04:00:00,ZECUSD,155.17,156.93,137.55,141.56,3144.46872612
1615435200000,2021-03-11 04:00:00,ZECUSD,143.67,156.28,143.67,155.17,2819.3614048
1615348800000,2021-03-10 04:00:00,ZECUSD,132.37,145.0,131.38,143.67,7743.01662433
1615262400000,2021-03-09 04:00:00,ZECUSD,132.4,139.56,130.18,132.37,3548.04644079
1615176000000,2021-03-08 04:00:00,ZECUSD,129.42,133.97,124.62,132.4,2418.39420723
1615089600000,2021-03-07 04:00:00,ZECUSD,126.08,132.86,124.11,129.42,2543.38476336
1615003200000,2021-03-06 04:00:00,ZECUSD,121.35,127.55,119.06,126.08,1876.36027546
1614916800000,2021-03-05 04:00:00,ZECUSD,117.67,124.55,114.47,121.35,2479.5305832
1614830400000,2021-03-04 04:00:00,ZECUSD,125.08,125.08,112.94,117.67,1708.30367975
1614744000000,2021-03-03 04:00:00,ZECUSD,122.56,131.35,122.56,125.08,5879.10508932
1614657600000,2021-03-02 04:00:00,ZECUSD,121.7,126.82,116.51,122.56,3258.47006037
1614571200000,2021-03-01 04:00:00,ZECUSD,113.29,126.71,110.5,121.7,3224.36873059
1614484800000,2021-02-28 04:00:00,ZECUSD,114.54,117.05,104.39,113.29,6226.16826431
1614398400000,2021-02-27 04:00:00,ZECUSD,122.62,125.48,114.1,114.54,3494.46206757
1614312000000,2021-02-26 04:00:00,ZECUSD,121.23,125.24,113.28,122.62,3949.07094786
1614225600000,2021-02-25 04:00:00,ZECUSD,132.27,135.0,116.23,121.23,3083.04633882
1614139200000,2021-02-24 04:00:00,ZECUSD,131.5,136.86,124.69,132.27,7362.72706448
1614052800000,2021-02-23 04:00:00,ZECUSD,136.03,137.48,108.57,131.5,13040.90557876
1613966400000,2021-02-22 04:00:00,ZECUSD,153.47,157.81,122.0,136.03,14624.80457755
1613880000000,2021-02-21 04:00:00,ZECUSD,164.96,167.68,152.42,153.47,6557.11386078
1613793600000,2021-02-20 04:00:00,ZECUSD,176.58,182.13,156.25,164.96,9583.75250673
1613707200000,2021-02-19 04:00:00,ZECUSD,168.05,189.99,167.03,176.58,11387.18754104
1613620800000,2021-02-18 04:00:00,ZECUSD,164.14,179.0,162.35,168.05,3659.61442826
1613534400000,2021-02-17 04:00:00,ZECUSD,154.24,173.2,147.34,164.14,11159.52306204
1613448000000,2021-02-16 04:00:00,ZECUSD,162.5,167.75,149.0,154.24,6464.14979893
1613361600000,2021-02-15 04:00:00,ZECUSD,145.04,179.1,137.95,162.5,10058.11904819
1613275200000,2021-02-14 04:00:00,ZECUSD,169.78,176.92,125.0,145.04,15235.66609249
1613188800000,2021-02-13 04:00:00,ZECUSD,147.46,192.14,146.29,169.78,14906.9801771
1613102400000,2021-02-12 04:00:00,ZECUSD,144.92,149.93,132.05,147.46,7412.31861774
1613016000000,2021-02-11 04:00:00,ZECUSD,117.29,150.0,117.29,144.92,8391.86649973
1612929600000,2021-02-10 04:00:00,ZECUSD,112.6,121.57,106.4,117.29,6836.39475095
1612843200000,2021-02-09 04:00:00,ZECUSD,103.94,114.0,100.11,112.6,8896.8667577
1612756800000,2021-02-08 04:00:00,ZECUSD,92.57,105.0,92.16,103.94,7648.67586711
1612670400000,2021-02-07 04:00:00,ZECUSD,93.12,94.71,89.06,92.57,1837.54540454
1612584000000,2021-02-06 04:00:00,ZECUSD,97.13,98.89,91.81,93.12,3994.39758128
1612497600000,2021-02-05 04:00:00,ZECUSD,90.74,97.39,90.45,97.13,7798.63367007
1612411200000,2021-02-04 04:00:00,ZECUSD,92.11,92.11,89.03,90.74,4138.119591
1612324800000,2021-02-03 04:00:00,ZECUSD,95.57,97.11,92.11,92.11,3642.26903968
1612238400000,2021-02-02 04:00:00,ZECUSD,91.55,96.31,89.62,95.57,6383.12895867
1612152000000,2021-02-01 04:00:00,ZECUSD,87.18,93.24,84.25,91.55,4144.50674472
1612065600000,2021-01-31 04:00:00,ZECUSD,86.34,88.2,82.41,87.18,3166.75371167
1611979200000,2021-01-30 04:00:00,ZECUSD,83.24,87.47,83.0,86.34,4003.12864779
1611892800000,2021-01-29 04:00:00,ZECUSD,84.43,90.82,82.34,83.24,9306.12464455
1611806400000,2021-01-28 04:00:00,ZECUSD,80.43,89.0,80.43,84.43,3180.69944298
1611720000000,2021-01-27 04:00:00,ZECUSD,86.08,86.43,77.0,80.43,8844.84833133
1611633600000,2021-01-26 04:00:00,ZECUSD,86.97,90.0,83.61,86.08,5063.8485223
1611547200000,2021-01-25 04:00:00,ZECUSD,90.74,96.38,86.5,86.97,9626.59274864
1611460800000,2021-01-24 04:00:00,ZECUSD,88.39,92.3,86.8,90.74,8629.99517896
1611374400000,2021-01-23 04:00:00,ZECUSD,87.03,90.34,83.8,88.39,20170.59995323
1611288000000,2021-01-22 04:00:00,ZECUSD,83.47,91.46,81.86,87.03,8178.62106732
1611201600000,2021-01-21 04:00:00,ZECUSD,95.36,95.36,77.0,83.47,17251.93817448
1611115200000,2021-01-20 04:00:00,ZECUSD,98.81,100.8,90.5,95.36,8430.44275081
1611028800000,2021-01-19 04:00:00,ZECUSD,103.63,112.56,98.81,98.81,8054.13695929
1610942400000,2021-01-18 04:00:00,ZECUSD,101.45,105.54,100.02,103.63,7935.57309755
1610856000000,2021-01-17 04:00:00,ZECUSD,106.22,107.65,98.0,101.45,12503.2605428
1610769600000,2021-01-16 04:00:00,ZECUSD,104.34,113.61,102.08,106.22,7939.79080007
1610683200000,2021-01-15 04:00:00,ZECUSD,109.17,115.0,94.9,104.34,11805.60090406
1610596800000,2021-01-14 04:00:00,ZECUSD,115.15,115.15,107.97,109.17,1295.4462993
1610510400000,2021-01-13 04:00:00,ZECUSD,98.67,120.0,98.64,115.15,24962.51770364
1610424000000,2021-01-12 04:00:00,ZECUSD,93.89,105.68,88.39,98.67,32789.38968134
1610337600000,2021-01-11 04:00:00,ZECUSD,84.48,108.56,77.59,93.89,43441.16021752
1610251200000,2021-01-10 04:00:00,ZECUSD,81.35,98.98,76.55,84.48,47983.00776899
1610164800000,2021-01-09 04:00:00,ZECUSD,68.21,83.41,66.13,81.35,24435.36845998
1610078400000,2021-01-08 04:00:00,ZECUSD,65.22,71.63,63.5,68.21,20268.56582955
1609992000000,2021-01-07 04:00:00,ZECUSD,68.09,68.09,61.42,65.22,4310.665854
1609905600000,2021-01-06 04:00:00,ZECUSD,60.15,70.37,59.91,68.09,31599.70010153
1609819200000,2021-01-05 04:00:00,ZECUSD,58.78,60.85,58.08,60.15,9352.93604446
1609732800000,2021-01-04 04:00:00,ZECUSD,62.9,65.52,56.53,58.78,11477.83990675
1609646400000,2021-01-03 04:00:00,ZECUSD,57.59,63.09,56.01,62.9,13380.29364555
1609560000000,2021-01-02 04:00:00,ZECUSD,57.69,60.13,56.03,57.59,13577.10380183
1609473600000,2021-01-01 04:00:00,ZECUSD,65.88,67.46,54.64,57.69,22315.60801271
1609387200000,2020-12-31 04:00:00,ZECUSD,63.38,66.36,61.42,65.88,5895.44741518
1609300800000,2020-12-30 04:00:00,ZECUSD,64.45,65.01,62.29,63.38,3751.25872262
1609214400000,2020-12-29 04:00:00,ZECUSD,65.42,66.25,61.24,64.45,5597.36569889
1609128000000,2020-12-28 04:00:00,ZECUSD,67.94,71.01,65.42,65.42,5950.51663451
1609041600000,2020-12-27 04:00:00,ZECUSD,67.45,71.3,62.24,67.94,7100.26271024
1608955200000,2020-12-26 04:00:00,ZECUSD,66.31,70.0,63.84,67.45,4726.69628316
1608868800000,2020-12-25 04:00:00,ZECUSD,60.39,66.99,60.3,66.31,5921.17747045
1608782400000,2020-12-24 04:00:00,ZECUSD,55.99,63.0,55.0,60.39,4546.80522734
1608696000000,2020-12-23 04:00:00,ZECUSD,67.2,67.2,47.86,55.99,9856.19999356
1608609600000,2020-12-22 04:00:00,ZECUSD,67.06,68.85,63.84,67.2,5175.77388841
1608523200000,2020-12-21 04:00:00,ZECUSD,75.93,77.5,66.11,67.06,9227.41875867
1608436800000,2020-12-20 04:00:00,ZECUSD,72.16,77.82,72.0,75.93,3741.23853888
1608350400000,2020-12-19 04:00:00,ZECUSD,74.15,76.5,72.16,72.16,3622.28600604
1608264000000,2020-12-18 04:00:00,ZECUSD,74.43,76.18,72.3,74.15,2998.78326158
1608177600000,2020-12-17 04:00:00,ZECUSD,73.42,76.0,72.62,74.43,888.91599697
1608091200000,2020-12-16 04:00:00,ZECUSD,67.6,74.63,67.34,73.42,6016.73881435
1608004800000,2020-12-15 04:00:00,ZECUSD,68.54,68.66,66.36,67.6,2768.94710553
1607918400000,2020-12-14 04:00:00,ZECUSD,67.84,69.69,66.25,68.54,4528.67550528
1607832000000,2020-12-13 04:00:00,ZECUSD,65.24,69.09,65.24,67.84,6675.8581538
1607745600000,2020-12-12 04:00:00,ZECUSD,65.92,66.84,64.53,65.24,4397.94198236
1607659200000,2020-12-11 04:00:00,ZECUSD,64.08,65.99,62.84,65.92,4242.0518985
1607572800000,2020-12-10 04:00:00,ZECUSD,69.0,69.0,64.08,64.08,121.880941
1607486400000,2020-12-09 04:00:00,ZECUSD,69.88,70.92,66.35,69.0,3594.407612
1607400000000,2020-12-08 04:00:00,ZECUSD,74.1,75.03,68.75,69.88,3536.72193088
1607313600000,2020-12-07 04:00:00,ZECUSD,74.75,76.68,73.72,74.1,2541.2061116
1607227200000,2020-12-06 04:00:00,ZECUSD,72.32,76.59,70.76,74.75,1745.93329608
1607140800000,2020-12-05 04:00:00,ZECUSD,71.13,72.92,70.39,72.32,1982.96464209
1607054400000,2020-12-04 04:00:00,ZECUSD,74.07,74.07,69.03,71.13,148.0528029
1606968000000,2020-12-03 04:00:00,ZECUSD,76.3,76.97,74.04,74.07,5933.22816752
1606881600000,2020-12-02 04:00:00,ZECUSD,74.31,77.21,73.62,76.3,3372.45539268
1606795200000,2020-12-01 04:00:00,ZECUSD,79.7,82.24,71.84,74.31,7721.02612328
1606708800000,2020-11-30 04:00:00,ZECUSD,76.64,81.24,74.01,79.7,5820.9334598
1606622400000,2020-11-29 04:00:00,ZECUSD,75.6,77.99,72.22,76.64,1983.28147195
1606536000000,2020-11-28 04:00:00,ZECUSD,71.21,77.0,68.92,75.6,3445.6124356
1606449600000,2020-11-27 04:00:00,ZECUSD,70.16,72.21,66.17,71.21,2846.85215885
1606363200000,2020-11-26 04:00:00,ZECUSD,72.55,74.34,63.5,70.16,7469.92852201
1606276800000,2020-11-25 04:00:00,ZECUSD,79.95,86.92,70.54,72.55,10641.07193245
1606190400000,2020-11-24 04:00:00,ZECUSD,80.12,89.76,76.66,79.95,12374.83229101
1606104000000,2020-11-23 04:00:00,ZECUSD,69.75,81.53,69.71,80.12,12158.86473067
1606017600000,2020-11-22 04:00:00,ZECUSD,70.2,72.5,66.17,69.75,2650.51615751
1605931200000,2020-11-21 04:00:00,ZECUSD,63.71,74.49,63.11,70.2,5189.15972508
1605844800000,2020-11-20 04:00:00,ZECUSD,63.67,65.7,62.56,63.71,4060.15376568
1605758400000,2020-11-19 04:00:00,ZECUSD,61.99,63.89,61.99,63.67,426.3705964
1605672000000,2020-11-18 04:00:00,ZECUSD,65.19,66.7,60.8,61.99,5798.10598543
1605585600000,2020-11-17 04:00:00,ZECUSD,64.79,67.77,64.52,65.19,4636.7684145
1605499200000,2020-11-16 04:00:00,ZECUSD,62.63,67.56,62.58,64.79,6214.20319137
1605412800000,2020-11-15 04:00:00,ZECUSD,63.0,64.63,60.46,62.63,2214.3905738
1605326400000,2020-11-14 04:00:00,ZECUSD,64.66,66.41,61.95,63.0,1724.13584217
1605240000000,2020-11-13 04:00:00,ZECUSD,63.18,67.0,62.08,64.66,5567.92579531
1605153600000,2020-11-12 04:00:00,ZECUSD,63.27,64.0,62.59,63.18,1602.08874353
1605067200000,2020-11-11 04:00:00,ZECUSD,60.22,66.0,58.32,63.27,7131.65307466
1604980800000,2020-11-10 04:00:00,ZECUSD,61.03,62.59,58.84,60.22,1936.5404783
1604894400000,2020-11-09 04:00:00,ZECUSD,60.73,61.47,56.89,61.03,3404.80024895
1604808000000,2020-11-08 04:00:00,ZECUSD,57.86,62.0,57.43,60.73,1055.1484966
1604721600000,2020-11-07 04:00:00,ZECUSD,61.18,62.92,55.94,57.86,2631.07075431
1604635200000,2020-11-06 04:00:00,ZECUSD,57.22,62.93,56.86,61.18,6426.64604926
1604548800000,2020-11-05 04:00:00,ZECUSD,54.39,58.42,52.95,57.22,3594.06686808
1604462400000,2020-11-04 04:00:00,ZECUSD,53.05,54.65,52.16,54.39,599.98891357
1604376000000,2020-11-03 04:00:00,ZECUSD,52.0,53.64,51.79,53.05,3468.32007582
1604289600000,2020-11-02 04:00:00,ZECUSD,57.57,58.22,51.75,52.0,4642.768191
1604203200000,2020-11-01 04:00:00,ZECUSD,57.98,59.01,57.23,57.57,1492.39878004
1604116800000,2020-10-31 04:00:00,ZECUSD,57.82,59.42,57.27,57.98,1273.65705591
1604030400000,2020-10-30 04:00:00,ZECUSD,56.89,59.99,54.19,57.82,4289.96551367
1603944000000,2020-10-29 04:00:00,ZECUSD,57.6,59.0,54.68,56.89,3834.95876904
1603857600000,2020-10-28 04:00:00,ZECUSD,61.19,61.19,55.13,57.6,6895.08406702
1603771200000,2020-10-27 04:00:00,ZECUSD,61.07,62.0,60.03,61.19,2093.5550819
1603684800000,2020-10-26 04:00:00,ZECUSD,63.38,63.46,58.52,61.07,4847.25284431
1603598400000,2020-10-25 04:00:00,ZECUSD,64.98,64.98,62.0,63.38,1352.41543971
1603512000000,2020-10-24 04:00:00,ZECUSD,62.77,65.73,62.77,64.98,881.63629278
1603425600000,2020-10-23 04:00:00,ZECUSD,64.23,65.32,61.54,62.77,2844.65275438
1603339200000,2020-10-22 04:00:00,ZECUSD,63.15,67.0,62.9,64.23,3189.13011563
1603252800000,2020-10-21 04:00:00,ZECUSD,61.0,64.99,60.72,63.15,6007.07897923
1603166400000,2020-10-20 04:00:00,ZECUSD,64.42,64.82,56.58,61.0,3440.99213416
1603080000000,2020-10-19 04:00:00,ZECUSD,63.08,65.29,62.29,64.42,1462.77007575
1602993600000,2020-10-18 04:00:00,ZECUSD,62.45,64.45,62.45,63.08,793.29832937
1602907200000,2020-10-17 04:00:00,ZECUSD,62.93,63.26,61.37,62.45,795.15151801
1602820800000,2020-10-16 04:00:00,ZECUSD,68.94,68.94,61.0,62.93,4166.46467571
1602734400000,2020-10-15 04:00:00,ZECUSD,66.99,69.57,65.27,68.94,3890.99255024
1602648000000,2020-10-14 04:00:00,ZECUSD,70.01,70.87,66.99,66.99,1546.96388121
1602561600000,2020-10-13 04:00:00,ZECUSD,72.31,72.89,68.66,70.01,2963.90816914
1602475200000,2020-10-12 04:00:00,ZECUSD,73.7,75.56,70.76,72.31,3937.44336336
1602388800000,2020-10-11 04:00:00,ZECUSD,67.59,74.73,67.04,73.7,6376.83728455
1602302400000,2020-10-10 04:00:00,ZECUSD,64.89,68.92,64.0,67.59,3144.02918861
1602216000000,2020-10-09 04:00:00,ZECUSD,61.22,65.67,60.39,64.89,1820.81263589
1602129600000,2020-10-08 04:00:00,ZECUSD,60.85,62.12,60.85,61.22,133.565435
1602043200000,2020-10-07 04:00:00,ZECUSD,60.76,62.31,59.8,60.85,2631.04436859
1601956800000,2020-10-06 04:00:00,ZECUSD,65.47,66.14,59.59,60.76,1824.00799043
1601870400000,2020-10-05 04:00:00,ZECUSD,62.69,66.12,62.12,65.47,1945.82867549
1601784000000,2020-10-04 04:00:00,ZECUSD,59.83,63.53,59.83,62.69,1664.00837268
1601697600000,2020-10-03 04:00:00,ZECUSD,63.65,63.76,59.24,59.83,1463.14775636
1601611200000,2020-10-02 04:00:00,ZECUSD,64.7,66.64,59.0,63.65,6800.91659785
1601524800000,2020-10-01 04:00:00,ZECUSD,65.93,65.93,63.75,64.7,499.96810694
1601438400000,2020-09-30 04:00:00,ZECUSD,60.76,66.15,59.51,65.93,6891.74330691
1601352000000,2020-09-29 04:00:00,ZECUSD,57.17,62.07,56.47,60.76,5327.76382481
1601265600000,2020-09-28 04:00:00,ZECUSD,56.76,59.16,55.94,57.17,2802.91810888
1601179200000,2020-09-27 04:00:00,ZECUSD,56.38,57.42,53.94,56.76,1003.73050981
1601092800000,2020-09-26 04:00:00,ZECUSD,54.77,56.77,54.19,56.38,763.87841691
1601006400000,2020-09-25 04:00:00,ZECUSD,54.28,55.9,53.84,54.77,922.07227797
1600920000000,2020-09-24 04:00:00,ZECUSD,52.93,55.43,52.93,54.28,59.93978821
1600833600000,2020-09-23 04:00:00,ZECUSD,53.39,53.52,50.55,52.93,5595.61289751
1600747200000,2020-09-22 04:00:00,ZECUSD,52.84,53.83,51.64,53.39,2629.69530584
1600660800000,2020-09-21 04:00:00,ZECUSD,57.4,57.63,51.26,52.84,3109.58994239
1600574400000,2020-09-20 04:00:00,ZECUSD,57.62,58.76,55.52,57.4,2532.61260577
1600488000000,2020-09-19 04:00:00,ZECUSD,57.89,59.02,57.44,57.62,940.01939707
1600401600000,2020-09-18 04:00:00,ZECUSD,58.77,58.77,56.95,57.89,1849.44145066
1600315200000,2020-09-17 04:00:00,ZECUSD,58.19,59.9,57.81,58.77,850.57836695
1600228800000,2020-09-16 04:00:00,ZECUSD,57.85,59.68,57.0,58.19,1609.10667649
1600142400000,2020-09-15 04:00:00,ZECUSD,63.35,63.43,57.63,57.85,2989.3834774
1600056000000,2020-09-14 04:00:00,ZECUSD,61.97,64.64,61.67,63.35,3290.9506382
1599969600000,2020-09-13 04:00:00,ZECUSD,65.54,66.05,61.01,61.97,905.98278773
1599883200000,2020-09-12 04:00:00,ZECUSD,63.96,66.73,62.24,65.54,2039.48051487
1599796800000,2020-09-11 04:00:00,ZECUSD,59.0,64.06,59.0,63.96,1906.231544
1599710400000,2020-09-10 04:00:00,ZECUSD,60.98,61.93,59.0,59.0,451.615047
1599624000000,2020-09-09 04:00:00,ZECUSD,57.97,62.36,57.97,60.98,1142.85979114
1599537600000,2020-09-08 04:00:00,ZECUSD,62.23,63.07,56.97,57.97,4302.77535264
1599451200000,2020-09-07 04:00:00,ZECUSD,57.55,64.0,55.6,62.23,3002.69788665
1599364800000,2020-09-06 04:00:00,ZECUSD,56.14,60.5,54.66,57.55,2390.30518241
1599278400000,2020-09-05 04:00:00,ZECUSD,59.69,60.98,51.79,56.14,6254.14130019
1599192000000,2020-09-04 04:00:00,ZECUSD,58.35,62.99,54.61,59.69,4886.92487658
1599105600000,2020-09-03 04:00:00,ZECUSD,73.57,73.57,55.52,58.35,9566.56941373
1599019200000,2020-09-02 04:00:00,ZECUSD,82.05,83.93,72.67,73.57,4260.3982438
1598932800000,2020-09-01 04:00:00,ZECUSD,80.01,85.99,79.15,82.05,6644.44866577
1598846400000,2020-08-31 04:00:00,ZECUSD,80.1,80.87,77.4,80.01,1968.25385138
1598760000000,2020-08-30 04:00:00,ZECUSD,80.7,82.48,78.23,80.1,3303.96382693
1598673600000,2020-08-29 04:00:00,ZECUSD,75.08,81.59,75.08,80.7,1831.10871586
1598587200000,2020-08-28 04:00:00,ZECUSD,74.0,76.99,73.91,75.08,1789.02374367
1598500800000,2020-08-27 04:00:00,ZECUSD,74.19,74.19,71.01,74.0,1135.653546
1598414400000,2020-08-26 04:00:00,ZECUSD,76.98,76.98,73.99,74.19,2718.25096409
1598328000000,2020-08-25 04:00:00,ZECUSD,79.02,79.52,71.47,76.98,5857.59699828
1598241600000,2020-08-24 04:00:00,ZECUSD,82.5,83.0,78.48,79.02,3087.43017652
1598155200000,2020-08-23 04:00:00,ZECUSD,76.34,84.84,74.9,82.5,3548.11995878
1598068800000,2020-08-22 04:00:00,ZECUSD,73.93,77.9,72.35,76.34,1526.33172052
1597982400000,2020-08-21 04:00:00,ZECUSD,80.5,81.31,71.59,73.93,3028.19282201
1597896000000,2020-08-20 04:00:00,ZECUSD,76.21,80.5,76.21,80.5,159.0229168
1597809600000,2020-08-19 04:00:00,ZECUSD,79.3,81.33,73.1,76.21,5350.49521933
1597723200000,2020-08-18 04:00:00,ZECUSD,87.41,88.99,79.0,79.3,3513.30667299
1597636800000,2020-08-17 04:00:00,ZECUSD,83.72,90.01,83.25,87.41,6986.26528623
1597550400000,2020-08-16 04:00:00,ZECUSD,84.81,86.25,81.59,83.72,3224.00921936
1597464000000,2020-08-15 04:00:00,ZECUSD,86.48,88.5,84.17,84.81,2618.76017959
1597377600000,2020-08-14 04:00:00,ZECUSD,85.17,88.24,83.44,86.48,1935.97303489
1597291200000,2020-08-13 04:00:00,ZECUSD,82.52,87.87,78.07,85.17,6243.76258333
1597204800000,2020-08-12 04:00:00,ZECUSD,78.91,85.0,77.81,82.52,5887.30276873
1597118400000,2020-08-11 04:00:00,ZECUSD,87.79,88.4,76.89,78.91,6887.80393614
1597032000000,2020-08-10 04:00:00,ZECUSD,94.67,94.67,87.61,87.79,4943.602761
1596945600000,2020-08-09 04:00:00,ZECUSD,95.01,95.76,90.0,94.67,3608.43491637
1596859200000,2020-08-08 04:00:00,ZECUSD,92.98,99.07,92.22,95.01,3095.22965549
1596772800000,2020-08-07 04:00:00,ZECUSD,95.95,96.93,88.0,92.98,5711.467206
1596686400000,2020-08-06 04:00:00,ZECUSD,95.09,102.76,92.82,95.95,7809.35954103
1596600000000,2020-08-05 04:00:00,ZECUSD,85.79,97.97,85.52,95.09,8912.38423793
1596513600000,2020-08-04 04:00:00,ZECUSD,83.1,87.75,80.04,85.79,4492.76539216
1596427200000,2020-08-03 04:00:00,ZECUSD,84.52,84.96,81.64,83.1,1431.37448292
1596340800000,2020-08-02 04:00:00,ZECUSD,90.13,90.66,76.01,84.52,10051.0477495
1596254400000,2020-08-01 04:00:00,ZECUSD,78.2,94.24,78.2,90.13,12900.32347603
1596168000000,2020-07-31 04:00:00,ZECUSD,70.81,78.99,70.54,78.2,5906.43506923
1596081600000,2020-07-30 04:00:00,ZECUSD,70.46,72.91,70.46,70.81,1258.612684
1595995200000,2020-07-29 04:00:00,ZECUSD,71.4,74.02,70.37,70.46,4258.86535163
1595908800000,2020-07-28 04:00:00,ZECUSD,71.43,73.0,69.22,71.4,2072.95326619
1595822400000,2020-07-27 04:00:00,ZECUSD,68.39,73.0,67.27,71.43,6570.77823775
1595736000000,2020-07-26 04:00:00,ZECUSD,65.08,69.0,63.98,68.39,3732.63277655
1595649600000,2020-07-25 04:00:00,ZECUSD,64.19,65.97,63.23,65.08,3162.169319
1595563200000,2020-07-24 04:00:00,ZECUSD,62.73,64.7,61.8,64.19,4245.16937162
1595476800000,2020-07-23 04:00:00,ZECUSD,63.77,65.0,62.37,62.73,3021.04447765
1595390400000,2020-07-22 04:00:00,ZECUSD,62.92,64.68,60.92,63.77,3755.4048873
1595304000000,2020-07-21 04:00:00,ZECUSD,58.4,64.0,58.4,62.92,6074.7631229
1595217600000,2020-07-20 04:00:00,ZECUSD,57.96,59.0,56.96,58.4,2010.164547
1595131200000,2020-07-19 04:00:00,ZECUSD,58.48,58.5,57.0,57.96,1232.86660037
1595044800000,2020-07-18 04:00:00,ZECUSD,58.57,59.63,58.18,58.48,400.90124945
1594958400000,2020-07-17 04:00:00,ZECUSD,58.71,60.29,58.0,58.57,2073.58473654
1594872000000,2020-07-16 04:00:00,ZECUSD,61.11,61.11,58.71,58.71,34.428895
1594785600000,2020-07-15 04:00:00,ZECUSD,62.0,62.88,60.71,61.11,3913.60120067
1594699200000,2020-07-14 04:00:00,ZECUSD,59.96,62.93,58.96,62.0,3774.30478311
1594612800000,2020-07-13 04:00:00,ZECUSD,61.97,63.79,58.5,59.96,10146.75440125
1594526400000,2020-07-12 04:00:00,ZECUSD,56.25,63.0,55.9,61.97,5070.29552814
1594440000000,2020-07-11 04:00:00,ZECUSD,56.18,56.75,55.06,56.25,3299.61331934
1594353600000,2020-07-10 04:00:00,ZECUSD,55.77,56.47,54.35,56.18,1527.30491677
1594267200000,2020-07-09 04:00:00,ZECUSD,56.68,58.81,55.5,55.77,2426.54651044
1594180800000,2020-07-08 04:00:00,ZECUSD,57.25,58.98,56.54,56.68,5832.82588903
1594094400000,2020-07-07 04:00:00,ZECUSD,54.93,58.0,53.68,57.25,3538.6555159
1594008000000,2020-07-06 04:00:00,ZECUSD,51.78,55.9,51.78,54.93,6851.18644757
1593921600000,2020-07-05 04:00:00,ZECUSD,51.19,52.24,50.18,51.78,620.101702
1593835200000,2020-07-04 04:00:00,ZECUSD,51.26,51.65,50.7,51.19,656.72092
1593748800000,2020-07-03 04:00:00,ZECUSD,51.07,51.58,50.87,51.26,844.57878355
1593662400000,2020-07-02 04:00:00,ZECUSD,52.07,52.07,51.07,51.07,296.359706
1593576000000,2020-07-01 04:00:00,ZECUSD,51.29,52.5,51.29,52.07,3191.25464479
1593489600000,2020-06-30 04:00:00,ZECUSD,52.25,52.62,51.1,51.29,3574.603903
1593403200000,2020-06-29 04:00:00,ZECUSD,52.26,52.74,51.65,52.25,3856.5552644
1593316800000,2020-06-28 04:00:00,ZECUSD,51.45,53.75,51.42,52.26,4526.5198974
1593230400000,2020-06-27 04:00:00,ZECUSD,55.03,55.18,51.06,51.45,4319.3201695
1593144000000,2020-06-26 04:00:00,ZECUSD,55.91,56.48,54.48,55.03,2423.69648389
1593057600000,2020-06-25 04:00:00,ZECUSD,53.68,56.71,53.57,55.91,5576.8894408
1592971200000,2020-06-24 04:00:00,ZECUSD,58.69,59.21,52.98,53.68,14874.14660857
1592884800000,2020-06-23 04:00:00,ZECUSD,52.99,61.54,52.55,58.69,15972.978081
1592798400000,2020-06-22 04:00:00,ZECUSD,51.56,53.73,51.55,52.99,3827.96013141
1592712000000,2020-06-21 04:00:00,ZECUSD,51.64,51.8,50.25,51.56,3176.26095848
1592625600000,2020-06-20 04:00:00,ZECUSD,51.4,52.16,50.5,51.64,1884.28204441
1592539200000,2020-06-19 04:00:00,ZECUSD,50.93,52.25,50.93,51.4,944.6064116
1592452800000,2020-06-18 04:00:00,ZECUSD,53.27,53.27,50.93,50.93,330.17797459
1592366400000,2020-06-17 04:00:00,ZECUSD,52.0,53.3,51.89,53.27,1200.669749
1592280000000,2020-06-16 04:00:00,ZECUSD,52.99,53.57,52.0,52.0,2310.28590109
1592193600000,2020-06-15 04:00:00,ZECUSD,48.94,53.0,48.32,52.99,4047.36725258
1592107200000,2020-06-14 04:00:00,ZECUSD,51.85,51.85,48.62,48.94,1766.62646647
1592020800000,2020-06-13 04:00:00,ZECUSD,51.28,52.91,50.74,51.85,945.28404684
1591934400000,2020-06-12 04:00:00,ZECUSD,50.68,52.25,50.32,51.28,2370.73551098
1591848000000,2020-06-11 04:00:00,ZECUSD,54.96,54.99,48.0,50.68,9592.54969659
1591761600000,2020-06-10 04:00:00,ZECUSD,53.1,55.56,53.1,54.96,4817.48553142
1591675200000,2020-06-09 04:00:00,ZECUSD,52.16,53.1,50.99,53.1,1190.79591946
1591588800000,2020-06-08 04:00:00,ZECUSD,51.95,53.33,51.53,52.16,2622.6210378
1591502400000,2020-06-07 04:00:00,ZECUSD,53.04,53.04,50.74,51.95,2007.47740572
